episode,speakers,utterances,emotions
patang,sahil,"monisha, mere joote. oh my god.",surprise
patang,monisha,"sahil, ye rhi tumhari gadhi, tumhara wallet or tumhara rumal. orr, ye rhe tumhare joote",neutral
patang,sahil,i just don’t believe this. ye ghar ki halat kisne kar di hai,neutral
patang,monisha,mene kiya sahil. ekdum chakachak haina,joy
patang,sahil,thanks a lot. finally tumne meri baat sunli. thanks a million,joy
patang,monisha,"isme thanks kehne ki kya zarurat hai, ye to mera farz hai",joy
patang,sahil,haan haan lekin nibhaya to pehli baar na,neutral
patang,monisha,"to pehli baar hi to aa rhe hai, karan verma urf patang ji.",neutral
patang,sahil,"acha wo... kyaa. okay, matlab ye sari saaf safai tumne us patang ke liye ki hai",surprise
patang,monisha,"sahil, tumhe btaya to tha ki patang ji humare ghar aa rhe hai. contest",joy
patang,rosesh,"monisha bhabhi, ye... wow, amazing. patang ji ko welcome karne ki achi tayari ki hai aapne.",joy
patang,monisha,"haina. acha sahil, tum maaj clinic nhi gye to nhi chalega. acha theek hai chale jana. tiffin kitne baje bhejun",neutral
patang,sahil,"tiffin 2 baje, orr...",neutral
patang,monisha,"patang ji aa gye. sahil, tum ye diya jalao please, jaldi se. or rosesh bhaiya, kavita",joy
patang,rosesh,bas thodi si baki hai.,neutral
patang,monisha,"rosesh bhaiya me unka swagat kese karungi... aap bhi na. sahil jaldi karo. or rosesh bhaiya aap darwaza kholiye please lekin haan, teen baar kholiega darwaza, haan",joy
patang,rosesh,teen baar kyun,surprise
patang,monisha,kyunki serial me patang ji ki entry pe teen baar darwaza khulta hai na... teen baar ho gya rosesh bhaiya hatiye na,joy
patang,patang/karan,"tv ke hum badshah to hai, diwani hui hai ladkiya kayi sari. kayi ke autograph liye to kayi ne photograph. lekin, ye arti, arti pehli baar hi kisi ne utari hai.",neutral
patang,rosesh,"wow, nice one huh",joy
patang,monisha,"shhh, aiye na, aiye na",joy
patang,monisha,"karan ji, karan ji, ye mere dewar hai, rosesh.",joy
patang,patang/karan,hi,neutral
patang,rosesh,hi,neutral
patang,monisha,"or ye, ye mere pati hai. or me na...",joy
patang,patang/karan,"let me guess, you are monisha",neutral
patang,monisha,aapko kese pta chala,surprise
patang,pandit,"ye dono mard hai na to inka naam monisha ho nhi sakta. to mujhe laga ki shayad, shayad tum monisha ho.",neutral
patang,patang/karan,how intelligent na...,joy
patang,sahil,"lekin aap khade kyun hai, bethiye na. aaiye aaiye.",neutral
patang,monisha,"ek min, ek min. hato...",fear
patang,sahil,ye kya tha,surprise
patang,patang/karan,"ye mera, entry music hai serial me. serial me mera naam patang hai.",neutral
patang,sahil,"oohh, matlab, jab bhi aapki entry hoti hai to yahi music bajta hai, lapet lapet",neutral
patang,patang/karan,"yeah, infact agar dukh bhara scene hai to sad version bhi hai.",neutral
patang,sahil,wo kya hai,neutral
patang,patang/karan,lapet.... lapet..... lapet bas,sadness
patang,monisha,"rosesh bhaiya, photo khinchiye na",joy
patang,patang/karan,ek alag pose ho jaye,neutral
patang,sahil,monisha me office ja rha hun.,sadness
patang,monisha,ek or,joy
patang,patang/karan,yeah yeah sure,neutral
patang,monisha,wo ese wala,neutral
popatlal,rosesh,momma!,sadness
popatlal,maya,"rosesh, hausla rakho, sweetie",neutral
popatlal,rosesh,"kaise rakhun hausla, momma?",sadness
popatlal,maya,"control yourself, sweetie.",neutral
popatlal,rosesh,"kaise karun control, momma?",sadness
popatlal,maya,"beta, samajhne ki koshish karo.",neutral
popatlal,rosesh,"kaise samajhne ki koshish karun, momma?",sadness
popatlal,indu,"teen mein se ek bhi cheez karni nahin aati hai tujhe?humesha puchta rehta hai “kaise karun momma?”. maya, iski shaadi ho gayi to kya hoga?",contempt
popatlal,maya,"indu, please! just shut up! ek to bechare ka visa reject ho gaya hai",sadness
popatlal,indu,"wo to hona hi tha, maine isse keha tha ki visa office karke samne burqa pehenke jaana,phir bhi usne apna chehera dikhaya, phir bhi upar se munh bhi khola, “hi, i want to visit my parrot uncle in the u.s.”",contempt
popatlal,maya,baqwas band karo indu aur kuch kaam karo. jao. paani le aao.,anger
popatlal,indu,main mard hoon.,anger
popatlal,maya,"pata hai, lekin ab iska kuch nahin ho sakta hai. tumhein isko accept karni hi hogi.",neutral
popatlal,rosesh,ab kitne din ke liye jaa rahi hain?,sadness
popatlal,maya,ek mahina to lagega na,neutral
popatlal,rosesh,"ek mahina! main to adha mar jaunga, momma.",sadness
popatlal,indu,"maya, in that case, tum do mahine ke liye kyon nahin nikali jaati?",neutral
popatlal,maya,"indravadhan, please! answer the phone.",anger
popatlal,indu,main mard hoon. kaun? viren?,neutral
popatlal,maya,viren! kya hua?,fear
popatlal,monisha,"popat kaka guzar gaye, sahil.",sadness
popatlal,sahil,"ah, i know that. chalo, apne aapk ko sambhalo.",neutral
popatlal,monisha,hum log los angeles nahin ja rahe hain.,sadness
popatlal,sahil,hm.,neutral
popatlal,monisha,hum shok yahin manayenge.,sadness
popatlal,sahil,to?,neutral
popatlal,monisha,to kya? los angeles mein main main? sabun sirf do dollar dozen hain. chance gaya na.,sadness
popatlal,sahil,"shaant ho jaiye, mom.",neutral
popatlal,rosesh,"honi ko kaun taal sakta hai, momma.",neutral
popatlal,indu,"haan, rosesh ko dekho na.",contempt
popatlal,maya,mujhe apne kande par bithakar ice cream khilane le jaate the popat kaka.,sadness
popatlal,sahil,"mom jab choti thi na, tab.",neutral
popatlal,monisha,"accha, tab.",neutral
popatlal,maya,"you know, mera kanyadaan bhi, unhone kiya tha, aur wo diamond ka set hai na,jo maine tumhein diya monisha",sadness
popatlal,monisha,kaun sa?,neutral
popatlal,maya,"wohin, jo tum artificial silk ki salwar camiz par pehenti ho.wo bhi mujhe popat kaka ne diya tha. main unki ladli thi.",sadness
popatlal,monisha,hongi. tabhi to unhone aisi shararti pet names se bulane ki himmat kar sakti hain aap –popat kaka.,neutral
popatlal,sahil,"monisha, yahi unki asli naam tha",neutral
popatlal,monisha,popat?,surprise
popatlal,maya,"gujaratiyon mein buzargon ke aise hi naam hote hain haathi bhai, gujara lal",neutral
popatlal,indu,"haan, humari ek mami ka naam to mirchi mami tha. bahut darti thi wo popat kaka se.you know, mirchi, popat.",joy
popatlal,maya,ghar mein dehant hua hai,sadness
popatlal,indu,"haan, maya. main to mahaul relax karne ki koshish kar raha hoon.",neutral
prefinale,monish,sahil sahil sahil. sirf 4 din bache hai or sari ladkiyan khatam ho gyi hai,fear
prefinale,sahil,haan lekin mom unn charo me se kisi ek ko finalise kar lengi.,neutral
prefinale,monish,mummy ji ko to unme se koi pasand nhi hai,sadness
prefinale,sahil,rosesh ko?,neutral
prefinale,monish,"unhe to charo pasand hai. wese sahil, waqt beeta jaa rha hai. rosesh bhaiya bhot pareshan hai ki kon banegi unki dulhan. pta hai unhone khana peena tak chorr diya hai",fear
