episode,speakers,utterances,emotions
video1.wmv,kismi,kaka yah kah rahi hai main yahan nahin rah sakti,sadness
video1.wmv,madhu,achcha kyon?,surprise
video1.wmv,kismi,achcha kyon ?,neutral
video1.wmv,maya,main sun sakti hun thank you,contempt
video1.wmv,madhu,han batao na kyon,neutral
video1.wmv,maya,kyunki ki naisha yahan hai na,joy
video1.wmv,naisha,dids main to aaj hi ja rahi hun sham ko. punjab mujhe yad a raha hai vahan hare hare kheton mein main aur jugalkishor duet gaaye gay. tujhe dekha to yeh jaana sanam,joy
video1.wmv,maya,naisha band karo apna ye punjab tourism. now enough naisha,anger
video1.wmv,naisha,tujhe dekha to ye jana sanam,sadness
video1.wmv,maya,bass,anger
video1.wmv,naisha,alright!,anger
video1.wmv,madhu,lekin kisme yahan kyon nahin rah sakti maya,neutral
video1.wmv,maya,vahi main sochne ki koshish kar rahi hun madhu bhai.,neutral
video1.wmv,madhu,hain?,neutral
video1.wmv,indravardhan,hi everybody! hi naisha! ,joy
video1.wmv,naisha,jiju,joy
video1.wmv,indravardhan,oh my god hain hain kumar,fear
video1.wmv,madhu,ayyy indu? yah meri bhatiji yahan rah sakti hai kuchh dinon ke liye.,neutral
video1.wmv,maya,sir kya hila rahe ho,anger
video1.wmv,indravardhan,are kuchh bolunga to fir yah hain hain karenge,anger
video1.wmv,maya,arre per yun bhi to kar sakte ho na main,anger
video1.wmv,indravardhan,aisa karta to fir vah kahate kyon nahin rah sakti fir main jawab deta to vah fir se kahate hain hain. isliye maine,contempt
video1.wmv,kismi,kaka masa ne haan kaha,joy
video1.wmv,madhu,hash,joy
video1.wmv,monisha,rosesh bhaiya! chai pi lijiye,neutral
video1.wmv,rosesh,kahan hogi vah is waqt,neutral
video1.wmv,monisha,are vahi table per hi to padhi hui hai,neutral
video1.wmv,rosesh,mai kismi ki baat kar raha hun bhabhi,neutral
video1.wmv,monisha,umm. sab gaye hain na kismi ko dhundhne ke liye. chaliye aap chai aur kormore kha lijiye chaliye. are han usmein kuchh jale hue kormore bhi hai. unhen side mein kar lijiyega han,neutral
video1.wmv,rosesh,mujhe nahin khane ja,disgust
video1.wmv,monisha,sare ke sare nahin chale hue hain dekhi na kuchh yellow wali bhi hai. main chunke dun,neutral
video1.wmv,rosesh,vah baat nahin hai bhabhi mein bus pahunch raha hun ke kismi ko bhi to bhookh lagi hogi,neutral
video1.wmv,monisha,to vahan per jethalal pani puri wala hai na saade pani ki pani puri ke 18 rupaye per plate. aur mineral water ke pani puri ke 30 rupaye per plate. aur pata hai hai jethalal se jyada zidd karo na to do pani puri free mein bhi deta hai,joy
video1.wmv,rosesh,lekin kismi ke pass paise nahin honge toh? ,neutral
video1.wmv,monisha,to vah free wali pani puri pahle mang legi aur kahegi ki actual plate bad mein khaungi,joy
video1.wmv,rosesh,vah gaon ki bholi ladki hai bhabhi vah kya kisi se free mein pani puri mangi thodi si madad mangne mein tu itni hich kicha rahi thi raat ko,neutral
video1.wmv,monisha,raat ko?,surprise
video1.wmv,rosesh,han kal raat ko mere kamre mein aayi thi,joy
video1.wmv,maya,"indu tum rosesh ko mai chai banati hun. are tum yahan kyon so rahe ho rosesh, rosesh sweety",surprise
video1.wmv,rosesh,sony dijiye na momma raat bhar nahin hua,sadness
video1.wmv,maya,kyun ,surprise
video1.wmv,rosesh,kismi ne sone hi nahin diya,neutral
video1.wmv,maya,kya kar rahe the tum dono raat bhar? kahan hai kismi?,anger
video1.wmv,rosesh,vah mere bedroom mein hai bichari,neutral
video1.wmv,maya,vah bichari nahin hai tum idiot ho. come on wake up. kismi! kis,anger
video1.wmv,kismi,good morning masi,joy
video1.wmv,maya,i demand an explanation kismi tum rosesh ke kamre mein kya kar rahi thi?,anger
video1.wmv,kismi,main vahan so rahi thi masi thik thak nind a gai. rosesh ki madad se,joy
video1.wmv,maya,rosesh,neutral
video1.wmv,rosesh,mama isko train ki awaaz unke sone ki aadat hai na,neutral
video1.wmv,maya,haan toh,neutral
video1.wmv,rosesh,"koi yad hai use hindi natak mein, ay musafir tera order de veg ya non veg. jis natak mein mein train ka second class dibba vah banaa tha",neutral
video1.wmv,maya,han yad hai badi cute lag rahe the tum first class dibba hote to aur bhi achha hota but so?,neutral
video1.wmv,rosesh,usmein mera dialogue tha na dhadak dhadak dhadak dhadak dhadak ooooooo f,neutral
video1.wmv,kismi,train ki awaaz sunte hi aankhen jhokha khane lagi thi masi,joy
video1.wmv,madhu,maya,neutral
video1.wmv,kismi,kaka kaka mujhe yahan chodne ke liye bahut bahut thank you. yah log bahut acche hain,joy
video1.wmv,rosesh,don't be silly,joy
video1.wmv,rosesh,rosesh,anger
video1.wmv,rosesh,hahaha. pure 10 minut tak main vah dialogue bolata raha tab jake sooyi,joy
video1.wmv,monisha,aila,joy
video1.wmv,rosesh,aur woh jara bhi ooo aaa karti thi to main turant shuru ho jata tha. dha dha,joy
video1.wmv,monisha,shukr hai aapko aapki yah wale dialogue to yad the,neutral
video1.wmv,rosesh,mujhe to interval ke bad wale dialogue bhi yad the,neutral
video1.wmv,maya,hello everybody dekho mujhe kaun mila,anger
video1.wmv,rosesh,kismi!,surprise
video1.wmv,monisha,kismi! kahan chali gai thi tum pata hai sab kitna pareshan the,anger
video1.wmv,kismi,woh main,sadness
video1.wmv,maya,batao batao kahan chali gai thi tum,anger
video1.wmv,kismi,hua main thoda sa shopping karni chali gai thi novelty store mein 40 taka discount chal raha thana vahan,sadness
video1.wmv,maya,isiliye bagair kuch kahen bagair kuch soche samjhe madam shopping karne nikal padi,anger
video1.wmv,monisha,akele akele,sadness
video1.wmv,rosesh,very bad kismi. agar tumhen kuchh ho jata to main toh sara dosh tum per hi dalta ki tumne hi laparvahi bharti hai,anger
video1.wmv,maya,i mean shopping ke bagair nahin rah sakti ki tum,anger
video1.wmv,kismi,"masi per actually main apne liye nahin aap sab ke liye shopping karne gayi thi. haan yah dekhiae aapke liye talcum powder, phir body spray sahil bhai ke liye fir ya rumal masa ke liye aur yah monisha ke liye",joy
video1.wmv,monisha,purse mere liye!,joy
video1.wmv,kismi,han han ismein peppermint aur chocolate bhi hai,joy
video1.wmv,monisha,thank you!,joy
video1.wmv,kismi,aur yah pan rosesh ke liye hamesha aise hi train wale dialogue likhate rehna han rosesh,joy
video1.wmv,rosesh,thanks! tumne apne liye kuchh nahin liya,neutral
yamraj.wmv,sahil,hi dad!,neutral
yamraj.wmv,indravardhan,oh hi sahil! drink logay,neutral
yamraj.wmv,sahil,aaj aap fir pi rahe ho?,anger
yamraj.wmv,indravardhan,roz thodi pita hun,neutral
yamraj.wmv,sahil,kal bhi aapane pi thi,anger
yamraj.wmv,indravardhan,do peg piti sirf,anger
yamraj.wmv,sahil,parso aapane vodka pi thi,neutral
yamraj.wmv,indravardhan,ghar par party thi na,neutral
yamraj.wmv,sahil,tarson apne dinner baby pi thi,neutral
yamraj.wmv,indravardhan,are 3 glass white wine pithi it went with the dinner,neutral
yamraj.wmv,sahil,uske agale din aapane ramona ke wedding reception per bhi pi thi. uske pahle aapane club ke party mein bhi pi thi. uske pahle natwar chacha ki shok sabha mein nahin pi thi,contempt
yamraj.wmv,indravardhan,dekha kaha tha na ki main roj thodi pita hun,neutral
yamraj.wmv,sahil,aap roj thodi nahin thodi jyada pite hain. dad it's not good for health. why don't you try to understand,anger
yamraj.wmv,indravardhan,"oh hello hello male maya please! mushkil se maya se chhutti mili hai vah to sham hote hi shuru ho jaati hai, what is this indra vardhan fir drink karne ke baith gaye isase achcha chalo na walk per chalte hain",contempt
yamraj.wmv,sahil,toh?,neutral
yamraj.wmv,indravardhan,achcha tu hi bata agar tujhe drinking aur biwi ke sath walk main jaane mein choice mile to to tu kya choose karega? bol bol,neutral
yamraj.wmv,sahil,toh.,neutral
yamraj.wmv,indravardhan,haan?,neutral
yamraj.wmv,sahil,meri baat chhodiye na,neutral
yamraj.wmv,indravardhan,kyon?,anger
yamraj.wmv,sahil,main young hun dad mein drinks hazam kar sakta hun.,neutral
yamraj.wmv,indravardhan,haan toh mein bhi fit hun rosewalk karta hun,neutral
yamraj.wmv,sahil,achcha?,neutral
yamraj.wmv,indravardhan,ghar mein,neutral
yamraj.wmv,sahil,achcha ghar mein?,surprise
yamraj.wmv,indravardhan,han. char bar ise lene uthta hun soda laane khud chahta hun fridge tak aur vahan se wapas lekar aata hun,neutral
yamraj.wmv,sahil,dad aap argument karna chahte ho to fine. have it your way after all it's your life,neutral
yamraj.wmv,indravardhan,cheers!,neutral
yamraj.wmv,sahil,by the way mom kahan hai?,neutral
yamraj.wmv,indravardhan,are han woh hamari wedding anniversary ki party ki taiyari karne gai hui hai us club,neutral
yamraj.wmv,sahil,aur rosesh?,neutral
yamraj.wmv,indravardhan,woh apni momma ki har baat pe yes momma ye momma karte sath gaya hua hai,contempt
yamraj.wmv,sahil,bye. han aapke khane ka kya ?,neutral
yamraj.wmv,indravardhan,are han.? sahil tumhare ghar kya khana banaa hai?,neutral
yamraj.wmv,sahil,subah ki daal hai. aur. daal hai bus,neutral
yamraj.wmv,indravardhan,main yahi khaunga,neutral
yamraj.wmv,sahil,monisha ghasitaram se chole bhature lekar a rahi,joy
yamraj.wmv,indravardhan,dinner at 9:30 at your house fixed.,joy
yamraj.wmv,sahil,haha i thought as well. baki aap ki or se wedding anniversary ki sari planning?,neutral
yamraj.wmv,indravardhan,sari planning ho gai hai chill,neutral
yamraj.wmv,sahil,great toh monisha chhole bhature lekar a rahi hai,neutral
yamraj.wmv,indravardhan,ok ok vah this is called life. jab main khud apni company hun toh mujhe jarurat kiski. kaju badam pune ka chivda ice soda and whiskey. hahaha arre yah to kavita ho gai i must jot it down,joy
yamraj.wmv,yamraj,puri hui teri jindagi puri hui hai teri jindagi chalna padega aaj dharti se le jaane tere pran aaye hai swayam yamraj. aaye hain swayam yamraj,neutral
yamraj.wmv,indravardhan,yamraj,fear
yamraj.wmv,yamraj,tujhe lene aaya hun indravardhan.,neutral
yamraj.wmv,monisha,daddy ji dekhiae main aapke liye kya lai hun ghasitaram ke chhole bhature,joy
yamraj.wmv,indravardhan,han magar woh chale gaye,fear
yamraj.wmv,monisha,kaun? kaun chala gaya,neutral
yamraj.wmv,maya,now darling. tum shayad koi sapna dekha hoga,neutral
yamraj.wmv,indravardhan,nahin maya. monisha khushbudar khana lekar enter hui aur.,fear
yamraj.wmv,maya,there what did i tell you? tumne sapna hi dekha hai. monisha ka khushboodar khana lekar aana sach mein possible hai?,neutral
yamraj.wmv,indravardhan,maya woh khana monisha ne khud nahin banaya tha.,neutral
yamraj.wmv,maya,fir shayad vah sapna nahin sach ho sakta hai,neutral
yamraj.wmv,indravardhan,ho sakta nahin maya yah sacchi hai. yamraj aaye the.,fear
yamraj.wmv,maya,that totally ridiculous indravardhan,contempt
yamraj.wmv,indravardhan,are maya main kah raha hun mera yakin karo,anger
yamraj.wmv,maya,antim ghadi yamraj ka aana mythologically middle class indravardhan apparently yamraj tabhi aate hain jab middle-class log marte hain,contempt
yamraj.wmv,indravardhan,yahan bhi middle class maya. achcha to ab upper class marta hai to tab kya hota hai?,neutral
yamraj.wmv,maya,vah log 1 sophisticated tunnel se gujar kar safed white light ki taraf chale jaate hain exactly 7 second mein,neutral
yamraj.wmv,indravardhan,achcha! aur middle class?,neutral
yamraj.wmv,maya,unhen aadha poona ghanta do teen din lagte honge shayad.,neutral
yamraj.wmv,indravardhan,kyon?,surprise
yamraj.wmv,maya,tunnel mein vah log dukane dhundhte honge bargaining karne ke liye marne ke bad. fir apni hi barsi ki kheer khane ruk jane ho honge hue. how should i know but the point is yamraj wali baat is comp,contempt
yamraj.wmv,indravardhan,nai nai maya mera yakin karo yamraj aaye the,fear
yamraj.wmv,maya,hath mein gadha lekar mote se bhainse pe baithkar,contempt
yamraj.wmv,indravardhan,han han hath mein gadha tu ki per bhainsa nahin tha. chal kar aaye the,neutral
yamraj.wmv,maya,kyon?,surprise
yamraj.wmv,indravardhan,han kyunki hamari building ke bahar board hai na outside vehicles not allowed.,neutral
yamraj.wmv,maya,very funny indu,contempt
yamraj.wmv,indravardhan,"nahi maya, i am very serious agar vahan bahar park karna building dharm hai to yamraj to dharmraj hai. unhone is aagya ka palan avashya kiya hoga",neutral
yamraj.wmv,maya,avashya? achcha chalo main man leti hun pati shri ke yamraj yahan sachin padhare the to fir woh..,neutral
yamraj.wmv,indravardhan,ek minute ek minuteunhone kavita bhi sunaeye thi,neutral
yamraj.wmv,maya,to fir to woh rosesh hoga kisi natak ke costume mein,joy
yamraj.wmv,indravardhan,maya rosesh toh tumhare sath tha bhul gai tum.,fear
yamraj.wmv,maya,han you are right.,fear
yamraj.wmv,indravardhan,maiya mujhe dar lag raha hai kahin main marne wala to nahin hun,fear
yamraj.wmv,maya,don't be silly don't be so silly sweety aisa kuchh bhi nahin hoga yah vaham tum apne mann se nikal lo dekho agar yamraj yahan se aaye the to vah tumhen liye bagair kyon chale gaye hmm yah jarur tumhara koi sapna hoga darling.,neutral
yamraj.wmv,rosesh,wow bhabhi! yah chhole bhature to trin tron trown hai,joy
yamraj.wmv,sahil,ye trin tron trown kya hai?,joy
yamraj.wmv,rosesh,hathi ki bhasha mein swadisht ka matlab hota hai trin tron trooown,joy
yamraj.wmv,sahil,are vah! tum hathi ki bhasha kyu seekh rahe ho?,contempt
yamraj.wmv,rosesh,agale natak mein main hathi ka role play kar raha hun na,neutral
yamraj.wmv,monisha,bacchon ka natak hai?,joy
yamraj.wmv,rosesh,nahin bhabhi bahut serious natak hai murder mystery ismein ek khooni jisne 19 khoon kiye hai. vah jail se bhag jata hai motorcycle per.,neutral
yamraj.wmv,sahil,toh yeh ehmm hathi kahan per aata hai?,neutral
yamraj.wmv,rosesh,sahil bi raste mein jab uski motor cycle kharab ho jaati hai to vah hathi per baith ke bhag jata. common sense ,contempt
yamraj.wmv,sahil,1 minut let me guess. aur vo hansi tum ho,neutral
yamraj.wmv,monisha,kya rosesh bhaiya. itna sa role bus,neutral
yamraj.wmv,rosesh,bhabhi role ki ki lambai mein mat jaaiye ki gehrai dekhiae mera dialogue bhi hai ismein jab mein khooni ko jungle ke use paar chhod deta hun na to woh mujhe thank you kehta hai aur kele chalata hai tab main use kahta hun tra tri troo,joy
yamraj.wmv,monisha,matlab thank you haina?,joy
yamraj.wmv,rosesh,nahin thanks a lot friend,joy
yamraj.wmv,sahil,han thanks matlab sirf traa ,contempt
yamraj.wmv,rosesh,correct,joy
yamraj.wmv,monisha,aur ek battura laao,joy
yamraj.wmv,rosesh,nahin nahin,neutral
yamraj.wmv,sahil,1 minute 1 minute come on rosesh ab yah hai na monisha batura ke hath nahin de dena taki rosesh aese karke haar jayega aur khushi mein na apne kan fadfadaye ga,joy
yamraj.wmv,rosesh,so funny,joy
yamraj.wmv,monisha,haha,joy
yamraj.wmv,maya,hi boys hi monisha ,sadness
yamraj.wmv,sahil,mom kya baat hai aap pareshan kyon dikh rahi ho,fear
yamraj.wmv,maya,1 minute monisha please mujhe batao tum aaj chole bhature lekar mere ghar aayi thi,neutral
yamraj.wmv,monisha,mummy ji main maanti hun maine darvaja nahin khatkhaya tha aur aur tel wale hathon se darvaja khola bi tha aur ghar ke bahar jate waqt darwaza dur se pata kavi tha lekin,fear
yamraj.wmv,maya,main tumhen yah sab nahin poochh rahe main sirf itna pooch rahi hun tum mere ghar choole bhature lekar aayi thi. tumne jaate waqt darvaja patka i mean that is seriously unsophisticated monisha lekin iska matlab tum mere ghar aayi thi?,anger
yamraj.wmv,monisha,han,fear
yamraj.wmv,maya,jab tum wahan aayi thi tab tumne wahan kisi aur ko dekha tha?,neutral
yamraj.wmv,monisha,aaaa nahin vahan sirf dadi ji the aur thodi se dhare hue the aur vah kah rahe the woh chala gaya woh chala gaya magar meri kuchh samajh mein nahin aaya,neutral
yamraj.wmv,indravardhan,monisha woh yamraj the aur mujhe lene aaye the,fear
yamraj.wmv,rosesh,what?,surprise
yamraj.wmv,indravardhan,han. maiya mujhe lagta hai meri aakhiri ghadi a gai hai,sadness
yamraj.wmv,maya,oh come on stop it indravardhan,anger
yamraj.wmv,indravardhan,maya vo to automatically stop ho jayegi kyunki main marne wala hun,sadness
yamraj.wmv,monisha,daddy ji aisa mat kariye na mare aap ke dushman mera matlab hai ghar ke bahar wale dushman,sadness
yamraj.wmv,maya,yah kya kar rahe ho tum indravardhan?,neutral
yamraj.wmv,indravardhan,maiya main check kar raha hun ki main jinda hun ya nahin,sadness
yamraj.wmv,maya,tum absolutely zinda. tumne abhi abhi apni pant washing machine mein dhone dali hai,contempt
yamraj.wmv,indravardhan,you mean.,neutral
yamraj.wmv,maya,with wallet and belt welcome to planet indravardhan. chalo chalo dudh pi lo,neutral
yamraj.wmv,indravardhan,maiya yah to batao nashte mein kya hai?,sadness
yamraj.wmv,maya,sprouted moong and wheat grass juice,neutral
yamraj.wmv,indravardhan,insanon ke nashte mein kya hai?,contempt
yamraj.wmv,maya,hello mr insan cal raat yamraj ko dekhkar kitna dar gaye the na apni sehat ka jara khyal rakhna shuru karo,neutral
yamraj.wmv,indravardhan,arre ek baat to batao agar yamraj ji mujhe lene aaye to tum tum unhen roki gina?,sadness
yamraj.wmv,maya,of course rokungi,neutral
yamraj.wmv,indravardhan,agar unhone mana kar diya to?,sadness
yamraj.wmv,maya,to main unhen samjhaun gi yamraj ji abhi mere indravardhan ki umar hi kya hui hai. aur vaise bhi aapke pass ek narad muni toh hai hi na. aap kisi aur ko kyon nahin le jaate. isi floor mein kitne saare aur log hain. chaliye main aapko ek hint deti hun. uska naam m se shuru hota hai aur kachra main door se shuru hota hai aur tv shuru se shuru hota hai bataiye kaun?,neutral
yamraj.wmv,indravardhan,vah samajh jaenge lekin maya suno na tu sati savitri ki tarah unke piche mere pran wapas lene aaogi na?,neutral
yamraj.wmv,maya,indu ek do bar mein mangu gi but i can't see desperate you know that so middle class but i will try i promise,contempt
yamraj.wmv,rosesh,chalo indravardhan,anger
yamraj.wmv,indravardhan,nahi yamraj a gaya mujhe lene a gaya maya yamraj.,fear
yamraj.wmv,rosesh,dad it's me rosesh,neutral
yamraj.wmv,indravardhan,nalayak besharam apne darre hue baap ko darate hue sharm hi aati tujhe ,anger
yamraj.wmv,rosesh,dad main yah dikhane aaya tha ki yamraj aise hi dikhte the kya?,neutral
yamraj.wmv,indravardhan,get up to same hai per thoda sa for faraq tha vah handsome the ki. unki powerful personality thi. bolte normal the,neutral
yamraj.wmv,rosesh,very funny hahaha,contempt
yamraj.wmv,maya,i think you look wonderful kitna gora gora cute cute jab kale kale bhains pay baitho gaina tu bada dramatic contrast lagega. lekin tumne yah sab pahna kyon?,joy
yamraj.wmv,rosesh,momma mai ye samjhane ki koshish kar raha hun ki kisine dad ko isi tarah ke costume pahan kar darane ki koshish nahin ki hogi?,neutral
